,wheat,corn,dairy,beef,chicken,rice,apple,potatoes,broccoli,carrots,target
8638,4.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,4.0,3.0,none
8639,5.0,3.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,3.0,none
8640,5.0,4.0,4.0,4.0,1.0,3.0,5.0,4.0,2.0,5.0,none
8641,4.0,2.0,3.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,none
8642,1.0,5.0,4.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,none
8643,5.0,2.0,5.0,4.0,2.0,3.0,5.0,1.0,2.0,4.0,none
8644,4.0,1.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,none
8645,5.0,1.0,2.0,1.0,4.0,4.0,5.0,4.0,2.0,4.0,none
8646,3.0,5.0,5.0,5.0,1.0,3.0,4.0,4.0,2.0,3.0,none
8647,1.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,none
8648,4.0,4.0,1.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,none
8649,3.0,4.0,5.0,3.0,1.0,5.0,4.0,4.0,2.0,3.0,none
8650,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,none
8651,4.0,4.0,2.0,1.0,5.0,3.0,3.0,4.0,1.0,2.0,none
8652,3.0,3.0,4.0,4.0,1.0,5.0,5.0,3.0,2.0,5.0,none
8653,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,1.0,none
8654,4.0,5.0,3.0,4.0,1.0,1.0,5.0,1.0,3.0,2.0,none
8655,2.0,5.0,3.0,2.0,1.0,5.0,3.0,1.0,5.0,2.0,none
8656,5.0,4.0,1.0,4.0,1.0,3.0,4.0,1.0,4.0,4.0,none
8657,4.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,5.0,4.0,none
8658,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,none
8659,2.0,4.0,5.0,4.0,1.0,3.0,5.0,4.0,4.0,3.0,none
8660,5.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,none
8661,2.0,2.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,2.0,none
8662,3.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,none
8663,1.0,3.0,2.0,5.0,4.0,4.0,5.0,1.0,4.0,4.0,none
8664,4.0,2.0,5.0,5.0,3.0,3.0,2.0,2.0,3.0,2.0,none
8665,4.0,4.0,4.0,1.0,5.0,4.0,4.0,3.0,3.0,2.0,none
8666,1.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,none
8667,1.0,4.0,5.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,none
8668,4.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,4.0,none
8669,2.0,2.0,5.0,4.0,2.0,4.0,1.0,2.0,5.0,1.0,none
8670,4.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,none
8671,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,none
8672,2.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,none
8673,4.0,1.0,1.0,5.0,5.0,4.0,1.0,4.0,4.0,4.0,none
8674,4.0,4.0,5.0,5.0,3.0,4.0,1.0,4.0,4.0,4.0,none
8675,4.0,4.0,1.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,none
8676,2.0,3.0,3.0,3.0,5.0,2.0,1.0,4.0,2.0,1.0,none
8677,3.0,4.0,2.0,1.0,4.0,2.0,5.0,4.0,4.0,2.0,none
8678,4.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,none
8679,3.0,4.0,3.0,5.0,4.0,4.0,5.0,2.0,4.0,2.0,none
8680,4.0,1.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,none
8681,2.0,5.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,2.0,none
8682,2.0,4.0,2.0,4.0,2.0,3.0,1.0,3.0,5.0,5.0,none
8683,4.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,none
8684,3.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,2.0,5.0,none
8685,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,broccoli
8686,2.0,2.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,none
8687,4.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,none
8688,5.0,4.0,5.0,2.0,3.0,3.0,4.0,1.0,4.0,5.0,none
8689,4.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,none
8690,4.0,4.0,3.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,none
8691,3.0,4.0,2.0,2.0,4.0,4.0,2.0,5.0,1.0,4.0,none
8692,5.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,4.0,4.0,none
8693,3.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,4.0,1.0,none
8694,2.0,1.0,5.0,3.0,4.0,2.0,5.0,4.0,4.0,4.0,none
8695,4.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,none
8696,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,4.0,none
8697,1.0,2.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,none
8698,4.0,2.0,4.0,4.0,4.0,5.0,1.0,4.0,5.0,4.0,none
8699,3.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,none
8700,1.0,2.0,4.0,2.0,1.0,3.0,5.0,4.0,5.0,2.0,none
8701,4.0,5.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,3.0,none
8702,5.0,4.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,none
8703,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,1.0,none
8704,1.0,3.0,3.0,2.0,2.0,4.0,5.0,1.0,4.0,4.0,none
8705,1.0,2.0,2.0,2.0,4.0,3.0,4.0,5.0,4.0,1.0,none
8706,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,none
8707,1.0,4.0,4.0,1.0,4.0,1.0,2.0,4.0,3.0,2.0,none
8708,3.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,none
8709,5.0,4.0,5.0,4.0,4.0,4.0,1.0,2.0,4.0,5.0,none
8710,4.0,5.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,1.0,none
8711,4.0,1.0,3.0,2.0,4.0,5.0,4.0,1.0,5.0,3.0,none
8712,4.0,3.0,4.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,none
8713,3.0,1.0,2.0,2.0,5.0,4.0,4.0,1.0,4.0,4.0,none
8714,5.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,2.0,4.0,none
8715,1.0,3.0,5.0,4.0,4.0,1.0,4.0,3.0,5.0,5.0,none
8716,4.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,none
8717,3.0,5.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,none
8718,5.0,4.0,1.0,3.0,4.0,3.0,5.0,3.0,1.0,2.0,none
8719,5.0,1.0,4.0,4.0,1.0,4.0,5.0,4.0,2.0,4.0,none
8720,2.0,2.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,4.0,none
8721,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,none
8722,1.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,none
8723,2.0,4.0,5.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,none
8724,4.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,5.0,5.0,none
8725,2.0,4.0,1.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,none
8726,4.0,5.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,5.0,none
8727,4.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,none
8728,1.0,5.0,1.0,2.0,5.0,4.0,3.0,4.0,3.0,1.0,none
8729,3.0,3.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,4.0,broccoli
8730,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,none
8731,4.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,none
8732,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,1.0,none
8733,4.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,5.0,3.0,none
8734,1.0,5.0,5.0,4.0,1.0,1.0,2.0,5.0,4.0,1.0,none
8735,4.0,3.0,1.0,3.0,1.0,5.0,5.0,4.0,4.0,5.0,none
8736,1.0,4.0,1.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,none
8737,1.0,2.0,4.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,none
8738,4.0,4.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,none
8739,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,1.0,5.0,none
8740,4.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,none
8741,2.0,5.0,2.0,5.0,5.0,2.0,3.0,5.0,3.0,4.0,none
8742,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,none
8743,4.0,5.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,none
8744,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,none
8745,2.0,1.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,1.0,none
8746,3.0,1.0,4.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,none
8747,3.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,none
8748,3.0,3.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,dairy
8749,5.0,4.0,4.0,1.0,4.0,4.0,5.0,3.0,4.0,1.0,none
8750,4.0,1.0,4.0,2.0,1.0,5.0,4.0,2.0,5.0,3.0,none
8751,4.0,3.0,3.0,5.0,4.0,4.0,1.0,2.0,4.0,4.0,none
8752,4.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,none
8753,4.0,4.0,1.0,3.0,4.0,1.0,5.0,4.0,1.0,2.0,none
8754,2.0,5.0,1.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,dairy
8755,1.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,carrots
8756,3.0,4.0,4.0,3.0,2.0,4.0,3.0,1.0,5.0,2.0,none
8757,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,none
8758,4.0,1.0,4.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,none
8759,4.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,none
8760,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,4.0,5.0,none
8761,4.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,none
8762,4.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,4.0,5.0,none
8763,4.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,4.0,none
8764,1.0,4.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,4.0,none
8765,2.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,none
8766,2.0,4.0,1.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,none
8767,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,none
8768,4.0,4.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,none
8769,3.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,4.0,2.0,none
8770,3.0,4.0,4.0,2.0,4.0,1.0,5.0,4.0,4.0,3.0,none
8771,4.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,none
8772,3.0,2.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,4.0,none
8773,5.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,none
8774,4.0,1.0,3.0,1.0,3.0,4.0,5.0,1.0,3.0,4.0,none
8775,1.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,1.0,none
8776,4.0,4.0,3.0,3.0,5.0,2.0,4.0,4.0,2.0,5.0,none
8777,4.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,none
8778,1.0,3.0,3.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,none
8779,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,none
8780,4.0,4.0,2.0,1.0,2.0,3.0,4.0,2.0,5.0,3.0,none
8781,4.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,1.0,1.0,none
8782,4.0,4.0,3.0,4.0,4.0,5.0,4.0,1.0,4.0,4.0,none
8783,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,2.0,4.0,none
8784,4.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,3.0,3.0,none
8785,4.0,5.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,4.0,none
8786,5.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,none
8787,4.0,4.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,3.0,none
8788,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,none
8789,1.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,none
8790,1.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,none
8791,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,none
8792,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,1.0,none
8793,4.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,5.0,4.0,none
8794,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,2.0,none
8795,4.0,2.0,4.0,2.0,4.0,5.0,5.0,3.0,5.0,1.0,none
8796,1.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,none
8797,4.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,none
8798,3.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,none
8799,4.0,4.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,none
8800,5.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,1.0,4.0,none
8801,3.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,none
8802,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,2.0,none
8803,3.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,none
8804,2.0,2.0,3.0,5.0,3.0,1.0,2.0,4.0,1.0,4.0,none
8805,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,none
8806,4.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,none
8807,2.0,1.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,2.0,none
8808,2.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,4.0,1.0,none
8809,2.0,3.0,2.0,4.0,3.0,2.0,5.0,3.0,1.0,2.0,none
8810,4.0,2.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,none
8811,4.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,2.0,2.0,none
8812,1.0,2.0,4.0,1.0,1.0,3.0,4.0,5.0,1.0,5.0,none
8813,4.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,none
8814,5.0,4.0,1.0,5.0,3.0,5.0,4.0,1.0,2.0,4.0,none
8815,4.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,none
8816,5.0,2.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,4.0,none
8817,5.0,4.0,3.0,5.0,3.0,5.0,2.0,5.0,4.0,2.0,none
8818,3.0,4.0,2.0,2.0,4.0,5.0,1.0,1.0,4.0,4.0,none
8819,4.0,4.0,2.0,4.0,5.0,5.0,4.0,1.0,4.0,4.0,none
8820,5.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,none
8821,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,none
8822,3.0,1.0,2.0,4.0,4.0,4.0,1.0,5.0,2.0,4.0,none
8823,2.0,4.0,5.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,none
8824,1.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,4.0,none
8825,5.0,4.0,3.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,none
8826,4.0,4.0,2.0,4.0,5.0,2.0,5.0,5.0,3.0,4.0,none
8827,1.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,5.0,none
8828,3.0,5.0,2.0,3.0,4.0,4.0,4.0,1.0,2.0,5.0,none
8829,4.0,4.0,3.0,3.0,3.0,1.0,4.0,4.0,1.0,2.0,none
8830,4.0,5.0,1.0,5.0,1.0,3.0,4.0,4.0,4.0,4.0,none
8831,4.0,2.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,4.0,none
8832,4.0,2.0,5.0,5.0,4.0,3.0,5.0,4.0,2.0,4.0,none
8833,1.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,none
8834,2.0,4.0,3.0,2.0,4.0,5.0,1.0,2.0,5.0,4.0,none
8835,2.0,4.0,4.0,2.0,4.0,4.0,1.0,1.0,5.0,1.0,none
8836,4.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,none
8837,4.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,2.0,none
8838,1.0,2.0,3.0,5.0,1.0,4.0,4.0,5.0,4.0,4.0,none
8839,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,none
8840,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,none
8841,4.0,2.0,4.0,1.0,4.0,4.0,5.0,2.0,3.0,5.0,none
8842,3.0,5.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,5.0,none
8843,2.0,4.0,1.0,4.0,5.0,1.0,2.0,5.0,3.0,4.0,none
8844,2.0,3.0,5.0,4.0,1.0,2.0,4.0,5.0,5.0,4.0,chicken
8845,5.0,4.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,none
8846,3.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,1.0,4.0,none
8847,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,none
8848,3.0,4.0,4.0,5.0,2.0,4.0,4.0,5.0,2.0,2.0,none
8849,4.0,1.0,2.0,4.0,2.0,5.0,4.0,2.0,3.0,4.0,none
8850,1.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,none
8851,1.0,3.0,2.0,5.0,4.0,2.0,4.0,1.0,4.0,4.0,none
8852,2.0,4.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,none
8853,3.0,5.0,2.0,2.0,4.0,1.0,4.0,4.0,1.0,4.0,none
8854,4.0,4.0,4.0,1.0,2.0,4.0,5.0,5.0,4.0,4.0,none
8855,2.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,4.0,none
8856,1.0,5.0,4.0,2.0,2.0,4.0,1.0,5.0,4.0,5.0,chicken
8857,4.0,2.0,5.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,none
8858,2.0,3.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,none
8859,3.0,5.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,4.0,chicken
8860,4.0,2.0,5.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,none
8861,5.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,1.0,1.0,none
8862,3.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,none
8863,3.0,4.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,none
8864,3.0,1.0,4.0,3.0,4.0,1.0,4.0,5.0,1.0,2.0,none
8865,5.0,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,none
8866,2.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,4.0,none
8867,5.0,4.0,4.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,none
8868,5.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,none
8869,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,none
8870,4.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,none
8871,5.0,4.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,none
8872,2.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,4.0,2.0,none
8873,3.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,4.0,none
8874,4.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,4.0,none
8875,5.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,4.0,4.0,none
8876,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,none
8877,3.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,2.0,none
8878,2.0,2.0,5.0,4.0,4.0,1.0,3.0,4.0,5.0,2.0,none
8879,3.0,5.0,5.0,4.0,4.0,2.0,1.0,4.0,1.0,4.0,none
8880,1.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,5.0,none
8881,5.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,none
8882,4.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,5.0,5.0,none
8883,3.0,4.0,5.0,1.0,5.0,2.0,1.0,1.0,5.0,3.0,none
8884,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,none
8885,4.0,4.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,none
8886,1.0,5.0,2.0,3.0,5.0,3.0,4.0,1.0,1.0,4.0,none
8887,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,none
8888,2.0,4.0,4.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,none
8889,3.0,4.0,2.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,none
8890,1.0,4.0,5.0,4.0,3.0,5.0,2.0,4.0,5.0,4.0,none
8891,4.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,none
8892,4.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,none
8893,4.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,none
8894,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,1.0,5.0,none
8895,4.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,5.0,none
8896,4.0,5.0,3.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,none
8897,2.0,4.0,3.0,3.0,2.0,1.0,3.0,5.0,1.0,3.0,none
8898,4.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,1.0,1.0,none
8899,4.0,2.0,5.0,5.0,1.0,4.0,3.0,4.0,5.0,4.0,none
8900,1.0,4.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,none
8901,4.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,5.0,2.0,none
8902,4.0,4.0,4.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,none
8903,4.0,2.0,4.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,none
8904,1.0,4.0,1.0,3.0,5.0,5.0,2.0,4.0,4.0,1.0,none
8905,4.0,1.0,3.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,none
8906,5.0,4.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0,4.0,none
8907,4.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,none
8908,4.0,3.0,3.0,5.0,4.0,1.0,5.0,1.0,1.0,1.0,none
8909,1.0,2.0,1.0,5.0,3.0,5.0,2.0,4.0,2.0,3.0,apple
8910,1.0,5.0,4.0,4.0,4.0,2.0,5.0,1.0,3.0,5.0,none
8911,4.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,4.0,none
8912,4.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,none
8913,4.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,3.0,dairy
8914,5.0,5.0,4.0,4.0,5.0,3.0,1.0,2.0,5.0,1.0,wheat
8915,4.0,1.0,3.0,5.0,3.0,4.0,3.0,2.0,5.0,1.0,none
8916,4.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,1.0,3.0,none
8917,1.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,none
8918,1.0,4.0,4.0,1.0,4.0,4.0,5.0,4.0,1.0,4.0,none
8919,1.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,4.0,3.0,none
8920,2.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,corn
8921,1.0,3.0,2.0,4.0,1.0,5.0,3.0,4.0,2.0,4.0,none
8922,4.0,3.0,5.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,none
8923,3.0,4.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,none
8924,4.0,4.0,5.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,apple
8925,4.0,4.0,5.0,5.0,2.0,1.0,1.0,4.0,1.0,3.0,none
8926,3.0,4.0,4.0,1.0,3.0,5.0,3.0,4.0,3.0,1.0,none
8927,4.0,3.0,4.0,5.0,2.0,4.0,1.0,3.0,4.0,4.0,none
8928,4.0,5.0,1.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,none
8929,3.0,2.0,4.0,5.0,4.0,5.0,1.0,4.0,4.0,4.0,none
8930,2.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,none
8931,1.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,4.0,1.0,none
8932,3.0,1.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,4.0,none
8933,4.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,none
8934,3.0,4.0,2.0,5.0,2.0,2.0,4.0,4.0,4.0,1.0,none
8935,4.0,3.0,3.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,none
8936,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,none
8937,1.0,3.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,1.0,none
8938,1.0,4.0,5.0,1.0,1.0,5.0,1.0,5.0,4.0,1.0,none
8939,4.0,3.0,2.0,5.0,2.0,4.0,5.0,2.0,4.0,4.0,none
8940,4.0,5.0,4.0,1.0,2.0,5.0,4.0,4.0,1.0,4.0,none
8941,4.0,4.0,4.0,4.0,1.0,4.0,1.0,5.0,5.0,1.0,beef
8942,4.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,none
8943,4.0,5.0,4.0,1.0,2.0,5.0,4.0,4.0,5.0,5.0,none
8944,1.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,none
8945,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,none
8946,4.0,4.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,none
